Parameter,Likelihood,Std_Error
224,40.71012892170149,0.19466562851493335
225,40.61225757087308,0.22893709779776206
226,40.536944174218945,0.22404793844849
227,40.48048238402674,0.22477564138099854
228,40.46009143961494,0.2051064710149289
229,40.3876542541399,0.24390515098953947
230,40.37140565499867,0.2770252338010985
231,40.23917787015024,0.26616003702419505
232,40.12013433342691,0.24779381325072897
233,40.08516238603616,0.24527023984499424
234,40.01852313125981,0.29777659204684825
235,39.88082397255048,0.27060208086227167
236,39.788518241703834,0.2372397937285136
237,39.74360506674508,0.33412306982373796
238,39.66630469570076,0.3244472931282961
239,39.54326229032094,0.3223480774138858
240,39.5138318081175,0.2972108327448543
241,39.46635805361598,0.30742441227275874
242,39.23207872943441,0.295947808623188
243,39.24754908113593,0.2770760161362302
244,39.083031363011926,0.279973576853518
245,38.996143804672734,0.3175252418426427
246,38.790074020973705,0.42648373464990047
247,38.66271940022353,0.38823427586100406
248,38.65693609862355,0.3632556385012363
249,38.53069026017903,0.38559620707523323
250,38.34848534841153,0.4505548991880898
251,38.30938976323033,0.42063589181975386
252,38.13692741908183,0.3647920056649695
253,38.055178444475615,0.4074627567093027
254,37.95779974605961,0.45848189091974434
255,37.83608815511353,0.5167305531620434
256,37.49075477394975,0.529021248875003
257,37.60123774751601,0.4779497489529087
258,37.38753300335698,0.46865919559078495
259,37.217802574268546,0.5666099490648933
260,36.95223358296132,0.5308492060300296
261,36.87566352679199,0.49580727313940115
262,36.67508160866757,0.5656062731074639
263,36.47864242653346,0.6329451892858448
264,36.57132961161077,0.4890925686133037
265,36.1672768542648,0.5792621052501022
266,36.187144265831165,0.48737382739466306
267,35.91727033460709,0.792206161791912
268,35.93561665225055,0.5821436874665087
269,35.48358079376558,0.6839555692833642
270,35.51388134310159,0.6552322504708323
271,35.1106207477012,0.6852795936075271
272,35.09036035319409,0.6341901303505763
273,34.91090033161998,0.5987531136677083
274,34.56162996452425,0.864522544751077
275,34.4229084699874,0.8654008526379653
276,34.19916692693228,0.9828131927404876
277,33.858997314880355,1.116732717179355
278,33.9355427766415,0.7668307469207378
279,33.8763904144018,0.6815085126620902
280,33.61757929544361,0.7497108991839354
281,33.20619622967834,0.98937806738603
282,33.308353587925524,0.8864415205420676
283,32.93669788527766,0.9654696963074428
284,32.864576396141835,0.8253854476109882
285,32.77231893020179,0.7763957433461006
286,32.29498641104347,1.0181653410595402
287,32.13646436485014,0.9301239192439239
288,32.0279594911245,0.7655479544501439
289,31.957165469714276,1.0046034990422028
290,31.568319864875193,0.9135620822603976
291,31.309819435148526,1.0259551723678941
292,31.367162457681797,0.853332082249238
293,30.932627357044552,0.9564342065482058
294,31.046825567390123,0.9146112871905009
295,30.58559994104426,1.2059475395013328
296,30.59774979857766,0.9169790216160458
297,30.259031777897928,0.9521143142546137
298,30.125765388851114,1.0847345284222702
299,29.922165288063262,0.9305590687258981
300,29.942070095065095,0.9292213066435825
301,29.692090306988565,0.924556190577256
302,29.581320038969622,0.7966019081833992
303,29.47412876000119,0.9335647316251174
304,29.30019227382941,0.9563753468597714
305,29.264658136812823,0.9854796939992263
306,28.959185151479836,1.1104150904259187
307,28.93312067916643,0.9965656296080776
308,28.7150791814425,1.157901390855046
309,28.290930635838112,0.9964235131092384
310,28.32239056638972,1.1952911387299818
311,27.980581502422716,1.2682730751492086
312,28.140025683235564,0.996665700660883
313,28.00332220299861,0.9564810067456622
314,27.743891510638278,1.0079087453104556
315,27.781296442839857,1.2601600658668408
316,27.764138323323177,1.09686669190965
317,27.52128622490903,1.1190570024627975
318,27.58116026694693,1.189628804390105
319,27.245608017981986,1.0394686608944474
320,27.198487297411074,1.2321599987109042
321,26.935859004503556,1.160220260675539
322,27.00694162715006,1.026511975454896
323,26.87652385739285,1.2346085337928148
324,26.719460472984384,1.3283734214994285
325,26.975093620441243,1.167440286802215
326,26.536966490314835,1.256945609026547
327,26.488321353988713,1.1019207157593531
328,26.12865810658507,1.3318427598559441
329,26.02788301540452,1.5423584799174086
330,26.225181931520343,1.167097351261453
331,26.240911952983005,1.0371886681380034
332,26.06971636310832,1.2134448464473913
333,25.72556710296872,1.1370956737374154
334,25.624323696887267,1.1849869159898772
335,25.685336468488877,1.2999781669479267
336,25.68030646384912,1.3908539005843255
337,25.68294956545158,1.2199145387184227
338,25.895478719644256,1.240374972189747
339,25.200873346310836,1.529463954221184
340,25.26151383642498,1.2547900944329333
341,25.37963217689459,1.6764473134273665
342,25.515854582410967,1.1283959820843472
343,25.006494147665652,1.5470569549885915
344,25.37859079719049,1.1509515130077563
345,25.192478879939657,1.1913783655359265
346,25.035966820203775,1.3083507526294451
347,25.097905669027522,1.0508759702420167
348,24.76913699464777,1.4296821125854544
349,25.38152319255576,1.2453350934324126
350,25.13554456748976,1.429941607187235
351,24.698503576380855,1.2465928772365171
352,25.094559395694024,1.1872764734654766
353,24.533802322032134,1.1952708652536148
354,24.869786304228846,1.3144027494147097
355,24.845708281695792,1.5565488617569145
356,24.376838468687794,1.6646460853899452
357,25.091344143436523,1.463481423943446
358,24.70141382096439,1.1533556336804132
359,24.747686472190804,1.4201017114422763
360,24.557068486399704,1.5719030309664825
